18.818515180508,16.3254681537386
21.3952602292252,21.9726206444589
24.9063276257091,26.9333619286418
19.5553242573842,19.1311593070608
25.3896076399867,25.7119417014733
28.5815824645446,28.9977340865303
23.9469916226398,24.6221675855176
24.963493514179,20.2620129214893
34.8734062155759,20.1795707981502
21.8069868550851,21.3298226504441
27.1504882049403,21.8069436974764
21.1220443914585,23.1474254010219
25.1731948239142,20.2039920914598
30.7248672894021,24.8632164499922
22.9350192726558,21.7885562409214
21.1519306716917,33.403825759329
29.3875735302986,27.3423220889431
32.0167913917817,18.3617801087284
30.3920835885526,17.5908417085627
18.0499147974313,25.6333632291559
31.5073684958277,17.1130733703542
18.9873652393232,15.0357305209417
31.7664564110923,17.1862764875052
22.8537722068455,17.4817877568297
25.6149199386352,16.3035439955248
30.5050565242132,19.3558641313678
28.2560565141313,24.7998764271597
22.6338984396974,17.4107524578671
17.7839449433317,20.8384483765397
17.896949253751,22.9332445209319
25.9909332499036,26.7514866141229
26.1842029471575,15.5695048616051
32.547415501636,20.7408840322334
19.5092009287145,15.3281458267098
23.5664097326109,18.6716844618933
12.5637605341168,24.8837168694275
19.9872725440611,16.6363592954923
20.1730512449951,17.5319660844207
25.7639723462213,11.4074511522456
21.814914444799,18.149400183222
28.2527490182303,28.1358984308237
21.3811896963426,18.032517645111
28.4123929597507,15.9103189550881
13.983855381506,21.4191936754282
10.0317534793798,17.4558628283042
31.8338773379476,21.2262545521968
22.9601086896415,28.2164687843511
19.5639895914892,21.0534797902117
22.0053720027148,19.2680081295983
24.9536964958628,25.6092882938127
23.4832944570285,19.7217629133906
27.9552739829519,23.7556966280643
32.030269810643,23.6600325919177
19.5809182433156,28.2708335783375
19.7395645635093,25.9203912651136
27.6552631735403,18.7459418919473
29.5134570571969,26.8010409790071
24.706387372386,22.7816196770656
19.9060459487047,6.94616853325034
19.3763947784728,24.289322074438
23.5778361972279,31.4367796484808
22.6892745155909,21.8021435291308
27.636549475521,22.3190918562013
25.3353465278651,17.0769784243218
27.6005905186948,15.9722412488405
25.293295278905,22.2599643961541
21.134272439531,24.3457405964505
17.5622644694031,17.0950483565744
24.9935159205503,23.6103534990022
18.2849018279012,12.5946833103448
29.1208289445443,23.2001361395217
21.7644971320455,17.7919405893242
19.1590591586574,13.4056139058005
25.9923934167117,15.1555979009325
27.1124183537096,15.2147696027728
18.3122771832058,19.8782940682038
22.7450805571697,20.2989690131143
21.1016297886175,20.3211408004794
24.3472445424005,26.7883245952133
27.1465701811379,22.8375581663609
21.2558451537332,20.7233322086236
41.4465680436413,16.504937365654
25.2747900970105,17.8682175099535
25.5915682699229,18.1433060473334
22.4691301546188,19.4618264602525
30.6957941504076,19.6460004305268
22.488354808434,22.461503213547
28.2366531418658,22.5745680052403
23.5442144666645,20.3881439258052
21.1031154064049,21.7442737154808
19.8880920427808,22.2493795399304
32.3182439657175,24.8392311938691
29.80366924529,16.3268306724411
20.2182356538902,13.7576638268289
24.9043785143693,13.9421823373425
33.0673785517624,22.1519023013616
31.6459435680418,19.3147308098041
13.0086220635451,13.9168273462984
31.7736056444823,33.4627070410612
21.4607946234956,27.8588072283064
